customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,tech_support,online_security,paperless_billing,churn
CUST-06237,59,76.43,4578.26,One year,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-06238,20,83.0,1690.5,One year,Fiber optic,Credit card,0,Yes,No,No,Yes,No,No
CUST-06239,72,34.64,2374.99,One year,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-06240,20,57.4,1088.86,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,No,Yes,Yes
CUST-06241,47,76.08,3671.09,Two year,No,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-06242,12,47.51,571.49,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06243,67,80.85,5535.54,One year,No,Mailed check,1,Yes,No,No,No,No,No
CUST-06244,24,62.31,1579.52,Two year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-06245,58,51.91,2937.79,Two year,DSL,Electronic check,0,Yes,No,Yes,No,No,No
CUST-06246,24,71.33,1710.09,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,No,No,Yes,Yes
CUST-06247,57,79.81,4540.28,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,No,Yes
CUST-06248,33,48.79,1701.11,One year,DSL,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-06249,5,63.93,329.2,Month-to-month,Fiber optic,Mailed check,1,Yes,No,No,No,Yes,Yes
CUST-06250,14,81.69,1140.0,One year,DSL,Mailed check,0,Yes,No,No,No,No,No
CUST-06251,50,50.95,2594.19,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-06252,14,28.56,375.53,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,Yes,No,No
CUST-06253,20,31.59,715.24,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,Yes
CUST-06254,40,59.55,2401.42,One year,Fiber optic,Credit card,0,No,Yes,No,No,Yes,Yes
CUST-06255,19,37.04,830.51,One year,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-06256,10,61.31,694.18,Month-to-month,DSL,Credit card,0,Yes,No,Yes,Yes,No,Yes
CUST-06257,45,111.62,5045.8,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes
CUST-06258,50,35.54,1925.98,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-06259,53,62.93,3280.87,One year,Fiber optic,Credit card,0,No,No,No,No,Yes,No
CUST-06260,68,123.31,8404.74,One year,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-06261,9,80.2,738.07,Two year,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-06262,31,60.81,1928.97,Two year,DSL,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-06263,17,66.08,1071.58,Month-to-month,DSL,Electronic check,0,No,Yes,No,No,Yes,Yes
CUST-06264,65,80.73,5264.17,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No
CUST-06265,39,112.39,4328.43,Month-to-month,DSL,Bank transfer,0,No,No,No,No,No,No
CUST-06266,8,56.73,315.06,One year,DSL,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-06267,50,51.06,2541.04,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,No,No
CUST-06268,4,35.53,171.85,One year,Fiber optic,Credit card,0,No,No,No,No,No,No
CUST-06269,20,72.58,1351.52,One year,Fiber optic,Credit card,1,Yes,No,No,Yes,No,No
CUST-06270,52,34.86,1779.99,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-06271,37,58.41,2217.48,Two year,Fiber optic,Mailed check,0,No,No,No,Yes,No,No
CUST-06272,55,47.28,2670.05,Two year,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-06273,42,96.85,4146.22,Two year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-06274,61,57.29,3395.83,Month-to-month,No,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-06275,41,79.92,3504.09,Two year,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-06276,5,29.9,0.0,One year,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,Yes
CUST-06277,6,73.29,422.56,One year,Fiber optic,Credit card,0,No,No,No,No,No,No
CUST-06278,56,39.92,2006.16,Month-to-month,Fiber optic,Electronic check,0,No,No,No,Yes,Yes,No
CUST-06279,3,59.36,79.97,Two year,Fiber optic,Credit card,0,No,No,No,No,No,No
CUST-06280,28,125.28,3420.65,One year,DSL,Bank transfer,0,No,No,Yes,No,No,No
CUST-06281,2,93.3,313.77,One year,No,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-06282,22,66.79,1638.8,Two year,Fiber optic,Mailed check,0,Yes,Yes,Yes,Yes,Yes,No
CUST-06283,43,130.0,5613.96,Month-to-month,DSL,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-06284,13,47.12,565.59,One year,Fiber optic,Credit card,0,Yes,Yes,Yes,No,Yes,No
CUST-06285,34,99.13,3113.44,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,No,Yes,Yes
CUST-06286,72,31.68,2201.05,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,Yes,No
CUST-06287,6,63.9,200.96,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06288,5,36.31,114.86,Month-to-month,No,Electronic check,0,Yes,No,No,No,No,Yes
CUST-06289,20,76.43,1496.66,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-06290,60,71.4,4305.32,Month-to-month,DSL,Electronic check,0,No,No,Yes,Yes,No,No
CUST-06291,30,62.31,1850.22,Month-to-month,DSL,Mailed check,0,Yes,No,No,Yes,No,No
CUST-06292,47,97.3,4527.48,One year,Fiber optic,Mailed check,0,Yes,Yes,Yes,Yes,Yes,No
CUST-06293,3,55.82,117.35,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,No,Yes
CUST-06294,53,78.17,4129.11,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,Yes
CUST-06295,5,90.51,561.64,Month-to-month,No,Electronic check,0,Yes,No,Yes,No,Yes,Yes
CUST-06296,52,32.92,1779.92,Month-to-month,DSL,Bank transfer,1,No,No,No,Yes,Yes,No
CUST-06297,11,51.29,497.78,Month-to-month,DSL,Mailed check,1,Yes,No,Yes,No,Yes,Yes
CUST-06298,62,71.35,4390.29,Two year,DSL,Bank transfer,0,No,No,No,No,No,No
CUST-06299,22,85.75,2082.64,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,Yes
CUST-06300,14,105.53,1417.49,Month-to-month,DSL,Credit card,0,No,No,No,No,Yes,Yes
CUST-06301,25,64.6,1680.26,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,No,Yes
CUST-06302,1,62.09,160.74,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-06303,12,48.19,580.67,One year,DSL,Credit card,0,Yes,No,Yes,Yes,Yes,Yes
CUST-06304,44,78.25,3378.18,Two year,No,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06305,22,62.57,1189.15,Month-to-month,No,Mailed check,0,No,No,Yes,No,Yes,No
CUST-06306,26,63.15,1702.49,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,Yes,Yes,Yes
CUST-06307,59,67.65,4014.41,One year,No,Mailed check,0,No,No,No,Yes,Yes,No
CUST-06308,9,83.79,681.7,Month-to-month,Fiber optic,Electronic check,1,No,Yes,No,Yes,Yes,Yes
CUST-06309,29,55.91,1675.66,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-06310,14,50.7,723.79,One year,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-06311,35,80.79,2750.58,One year,DSL,Electronic check,0,Yes,Yes,No,No,Yes,No
CUST-06312,24,20.0,337.41,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-06313,4,54.91,176.73,Two year,Fiber optic,Credit card,0,No,Yes,No,No,No,Yes
CUST-06314,6,41.22,390.47,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,Yes
CUST-06315,62,100.08,6272.79,Month-to-month,Fiber optic,Mailed check,0,No,No,No,Yes,No,No
CUST-06316,5,58.98,333.42,One year,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-06317,57,55.98,3233.98,One year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-06318,66,68.78,4455.03,One year,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06319,34,55.12,1825.93,One year,DSL,Electronic check,1,No,No,Yes,No,Yes,No
CUST-06320,23,59.93,1385.05,One year,DSL,Credit card,1,No,No,No,No,No,Yes
CUST-06321,56,72.43,4049.93,Two year,No,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-06322,71,59.45,4114.95,One year,Fiber optic,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-06323,9,59.27,422.0,Month-to-month,DSL,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-06324,70,44.75,3124.16,One year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-06325,68,41.16,2749.27,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,Yes
CUST-06326,11,71.52,758.93,One year,DSL,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-06327,4,77.67,291.1,Month-to-month,No,Credit card,0,No,No,No,No,Yes,Yes
CUST-06328,52,34.3,1923.38,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,No,No
CUST-06329,6,89.0,488.62,One year,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-06330,44,89.1,3969.16,One year,No,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-06331,5,94.37,366.04,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-06332,50,77.5,4013.29,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,No
CUST-06333,17,85.93,1636.51,Two year,Fiber optic,Mailed check,1,No,Yes,Yes,No,Yes,Yes
CUST-06334,7,124.63,833.27,Two year,DSL,Bank transfer,1,Yes,No,No,Yes,No,No
CUST-06335,5,62.46,187.0,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-06336,14,43.86,441.17,Month-to-month,DSL,Electronic check,0,Yes,Yes,Yes,Yes,Yes,Yes
CUST-06337,39,31.65,1252.66,Month-to-month,DSL,Bank transfer,0,No,Yes,No,Yes,No,Yes
CUST-06338,6,113.89,653.36,Month-to-month,No,Bank transfer,0,No,Yes,No,No,Yes,Yes
CUST-06339,58,114.22,6765.08,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06340,44,46.89,2092.52,Two year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-06341,22,51.82,1071.96,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,No,No
CUST-06342,72,61.9,4547.97,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,Yes,Yes,No
CUST-06343,48,100.61,4620.11,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-06344,49,37.82,1850.36,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,No,No
CUST-06345,13,20.83,279.08,Month-to-month,No,Credit card,0,No,Yes,No,No,No,Yes
CUST-06346,52,124.19,6507.34,Month-to-month,DSL,Electronic check,1,Yes,No,No,Yes,No,Yes
CUST-06347,41,77.81,3136.27,Month-to-month,No,Electronic check,0,No,Yes,No,No,Yes,No
CUST-06348,71,81.36,5761.57,One year,Fiber optic,Credit card,0,No,Yes,No,No,Yes,No
CUST-06349,35,64.87,2218.65,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-06350,49,81.64,4051.34,One year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-06351,25,32.14,878.14,Two year,No,Credit card,0,No,No,No,Yes,Yes,No
CUST-06352,3,48.98,62.51,Month-to-month,DSL,Mailed check,1,No,No,No,Yes,Yes,Yes
CUST-06353,10,72.63,798.72,Month-to-month,DSL,Bank transfer,1,Yes,No,No,Yes,Yes,No
CUST-06354,63,20.0,1140.01,Two year,Fiber optic,Electronic check,1,Yes,No,No,No,Yes,No
CUST-06355,54,62.44,3346.51,Month-to-month,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-06356,27,60.9,1733.4,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,Yes
CUST-06357,51,62.43,3137.33,Two year,Fiber optic,Bank transfer,1,No,No,Yes,No,Yes,No
CUST-06358,1,56.22,7.84,One year,DSL,Credit card,0,No,No,No,No,No,No
CUST-06359,3,45.1,154.64,Two year,DSL,Credit card,0,No,No,No,Yes,No,No
CUST-06360,37,24.45,599.94,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,No,Yes
CUST-06361,45,73.62,3242.31,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,Yes,Yes,Yes
CUST-06362,68,62.5,4210.76,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06363,55,35.62,1936.59,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,No,No,No
CUST-06364,19,71.56,1380.72,Month-to-month,Fiber optic,Electronic check,1,Yes,Yes,No,No,Yes,No
CUST-06365,59,62.63,3690.75,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,No,No
CUST-06366,36,58.47,2227.19,Month-to-month,DSL,Credit card,1,No,Yes,No,Yes,Yes,Yes
CUST-06367,60,20.0,1374.84,Month-to-month,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-06368,13,87.07,1121.3,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,No,No,Yes
CUST-06369,2,39.17,12.45,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,No,No
CUST-06370,5,71.58,482.71,One year,DSL,Mailed check,0,Yes,No,Yes,No,No,No
CUST-06371,72,49.79,3559.12,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-06372,6,60.28,297.91,One year,DSL,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-06373,68,98.81,6799.74,Month-to-month,DSL,Credit card,0,No,Yes,Yes,No,No,Yes
CUST-06374,53,83.29,4416.09,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,No,No
CUST-06375,11,98.25,1165.68,Two year,Fiber optic,Electronic check,0,No,No,No,No,Yes,No
CUST-06376,63,78.26,4859.45,Two year,Fiber optic,Electronic check,1,Yes,Yes,Yes,No,No,No
CUST-06377,11,79.9,850.74,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-06378,11,25.47,364.57,Month-to-month,No,Credit card,0,Yes,No,No,No,Yes,No
CUST-06379,42,62.06,2385.56,Two year,Fiber optic,Mailed check,0,Yes,No,No,No,No,No
CUST-06380,21,64.38,1305.13,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,No,No
CUST-06381,21,100.59,2213.56,Month-to-month,No,Electronic check,1,Yes,No,Yes,Yes,Yes,Yes
CUST-06382,15,57.34,835.13,Month-to-month,Fiber optic,Electronic check,1,No,Yes,No,Yes,Yes,Yes
CUST-06383,44,76.62,3478.55,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06384,2,75.64,77.37,One year,DSL,Electronic check,0,Yes,No,Yes,No,No,No
CUST-06385,18,98.94,1805.51,One year,Fiber optic,Bank transfer,1,Yes,Yes,No,No,Yes,No
CUST-06386,40,66.66,2636.75,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,No,No
CUST-06387,36,90.69,3101.39,Month-to-month,Fiber optic,Electronic check,0,No,No,No,Yes,No,No
CUST-06388,51,27.38,1363.04,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-06389,16,29.65,428.09,One year,No,Mailed check,0,No,Yes,No,Yes,Yes,Yes
CUST-06390,47,20.0,875.67,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-06391,55,89.65,4842.76,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,Yes
CUST-06392,28,86.84,2571.78,One year,DSL,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-06393,19,92.42,1687.91,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,No,Yes
CUST-06394,40,53.07,2155.38,One year,No,Mailed check,0,No,Yes,No,Yes,Yes,No
CUST-06395,42,55.91,2335.7,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,No,Yes
CUST-06396,7,66.97,551.95,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,No,No,Yes
CUST-06397,41,106.09,4523.16,Month-to-month,DSL,Credit card,0,No,Yes,No,Yes,No,Yes
CUST-06398,12,112.35,1502.77,Two year,Fiber optic,Credit card,0,No,No,No,No,No,Yes
CUST-06399,41,89.85,3630.64,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-06400,68,78.28,5378.83,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-06401,39,103.38,4150.13,Two year,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-06402,55,63.6,3469.23,One year,DSL,Credit card,0,Yes,No,No,No,No,No
CUST-06403,23,60.23,1486.37,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-06404,67,66.77,4477.01,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-06405,59,45.53,2558.23,Two year,DSL,Credit card,0,Yes,No,No,Yes,No,No
CUST-06406,67,65.62,4595.55,Month-to-month,No,Electronic check,1,No,Yes,No,Yes,Yes,No
CUST-06407,54,42.06,2098.72,Month-to-month,DSL,Mailed check,0,No,Yes,No,No,No,No
CUST-06408,47,95.63,4356.88,Month-to-month,DSL,Electronic check,0,Yes,Yes,Yes,No,Yes,Yes
CUST-06409,38,83.59,3129.44,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-06410,67,105.74,7176.32,One year,DSL,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-06411,62,29.27,1873.29,Two year,DSL,Credit card,0,Yes,Yes,Yes,Yes,Yes,No
CUST-06412,31,117.54,3833.24,Month-to-month,DSL,Electronic check,0,No,Yes,No,No,Yes,Yes
CUST-06413,7,30.69,315.69,Two year,No,Credit card,1,Yes,Yes,No,No,No,No
CUST-06414,1,40.04,57.15,One year,DSL,Electronic check,0,Yes,No,No,No,No,Yes
CUST-06415,17,54.48,1047.48,One year,Fiber optic,Credit card,0,Yes,Yes,No,Yes,Yes,No
CUST-06416,5,102.69,485.4,Month-to-month,DSL,Mailed check,0,No,Yes,No,No,Yes,Yes
CUST-06417,16,75.64,1222.25,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,No,Yes
CUST-06418,8,63.9,462.35,One year,DSL,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-06419,71,50.18,3670.42,One year,No,Credit card,1,No,No,Yes,Yes,No,No
CUST-06420,7,35.6,213.43,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,No,Yes
CUST-06421,46,98.32,4389.99,Month-to-month,No,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-06422,26,89.97,2205.75,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,Yes
CUST-06423,13,103.81,1237.69,Month-to-month,DSL,Credit card,0,No,No,No,No,No,Yes
CUST-06424,51,79.92,4123.59,Month-to-month,DSL,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-06425,70,20.0,1383.2,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,No,No,No,No
CUST-06426,57,38.89,2218.41,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-06427,71,81.62,5833.78,Two year,Fiber optic,Electronic check,0,Yes,No,No,No,No,No
CUST-06428,43,60.76,2662.99,Two year,DSL,Credit card,0,Yes,No,No,Yes,No,No
CUST-06429,49,56.03,2712.34,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-06430,11,42.42,455.93,Month-to-month,DSL,Credit card,0,Yes,Yes,No,Yes,Yes,Yes
CUST-06431,62,93.69,5762.19,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,No,No
CUST-06432,54,81.4,4431.5,Month-to-month,No,Mailed check,0,No,No,No,Yes,Yes,Yes
CUST-06433,19,82.53,1556.92,Two year,DSL,Electronic check,0,Yes,No,No,Yes,No,Yes
CUST-06434,26,54.16,1319.17,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,Yes,No
CUST-06435,44,74.41,3282.28,Two year,DSL,Electronic check,0,No,Yes,No,Yes,No,No
CUST-06436,1,36.56,103.17,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,No,No,Yes
CUST-06437,59,66.75,4114.1,Two year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-06438,21,20.0,301.66,One year,No,Credit card,0,No,No,No,No,Yes,No
CUST-06439,6,30.8,55.23,One year,No,Credit card,0,No,No,Yes,Yes,Yes,No
CUST-06440,24,61.94,1342.74,Two year,Fiber optic,Bank transfer,0,No,No,No,No,Yes,No
CUST-06441,61,129.38,7827.92,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,No
CUST-06442,20,24.98,479.93,Month-to-month,DSL,Bank transfer,0,Yes,Yes,No,No,Yes,Yes
CUST-06443,39,38.91,1471.64,Month-to-month,No,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-06444,59,75.42,4305.06,Two year,Fiber optic,Mailed check,0,Yes,Yes,No,No,Yes,No
CUST-06445,3,114.24,485.57,Two year,DSL,Credit card,0,No,No,No,No,No,No
CUST-06446,55,75.05,3941.06,Month-to-month,No,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-06447,21,87.55,2015.43,One year,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,No,No
CUST-06448,51,61.56,3195.79,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,Yes,No
CUST-06449,14,57.23,943.9,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-06450,11,72.05,693.16,One year,DSL,Mailed check,0,No,No,No,No,Yes,No
CUST-06451,57,53.54,3015.95,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,Yes,No,No
CUST-06452,59,88.11,5177.33,Month-to-month,DSL,Mailed check,0,No,No,No,No,No,No
CUST-06453,71,29.84,2073.57,One year,Fiber optic,Mailed check,0,No,No,No,Yes,No,No
CUST-06454,49,92.25,4544.29,Month-to-month,DSL,Electronic check,1,Yes,Yes,No,Yes,No,No
CUST-06455,34,70.98,2438.72,Month-to-month,DSL,Mailed check,0,No,No,No,Yes,Yes,No
CUST-06456,15,64.63,880.41,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,No,No,Yes
CUST-06457,22,28.93,825.74,Month-to-month,DSL,Credit card,0,No,Yes,No,No,Yes,Yes
CUST-06458,47,45.51,2027.29,One year,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-06459,25,99.97,2548.29,Two year,Fiber optic,Credit card,0,No,No,No,No,Yes,No
CUST-06460,35,64.79,2292.47,Month-to-month,DSL,Credit card,0,No,Yes,Yes,Yes,No,No
CUST-06461,13,76.96,1028.19,Two year,DSL,Bank transfer,0,No,No,No,No,No,No
CUST-06462,32,48.01,1287.9,One year,DSL,Credit card,1,No,Yes,Yes,No,Yes,No
CUST-06463,18,69.27,1228.27,Two year,Fiber optic,Credit card,0,No,Yes,No,No,Yes,No
CUST-06464,9,35.7,303.35,One year,Fiber optic,Credit card,0,No,No,No,No,No,Yes
CUST-06465,10,72.5,762.67,Month-to-month,DSL,Mailed check,0,No,No,No,No,No,No
CUST-06466,38,79.27,2879.01,One year,DSL,Credit card,0,No,No,Yes,Yes,Yes,No
CUST-06467,27,78.02,2138.71,Month-to-month,DSL,Mailed check,0,No,No,No,No,Yes,Yes
CUST-06468,8,47.41,461.32,Month-to-month,Fiber optic,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-06469,38,61.45,2401.8,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-06470,12,83.43,1005.34,Month-to-month,Fiber optic,Electronic check,1,Yes,No,Yes,Yes,Yes,Yes
CUST-06471,2,64.71,248.64,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-06472,10,62.82,717.97,Two year,DSL,Electronic check,0,No,No,No,Yes,No,No
CUST-06473,33,117.59,3810.85,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,No,Yes
CUST-06474,69,46.23,3209.62,Month-to-month,No,Electronic check,0,No,No,No,Yes,No,No
CUST-06475,18,97.01,1845.8,Two year,DSL,Mailed check,1,Yes,No,Yes,No,Yes,No
CUST-06476,21,41.13,1027.95,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-06477,18,86.37,1493.38,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,No,Yes
CUST-06478,26,87.7,2194.51,Two year,DSL,Electronic check,0,Yes,No,Yes,No,No,Yes
CUST-06479,52,57.24,2874.13,Two year,Fiber optic,Credit card,0,No,Yes,No,Yes,No,No
CUST-06480,24,39.56,821.6,One year,DSL,Credit card,0,No,No,No,Yes,Yes,No
CUST-06481,48,20.74,998.1,Month-to-month,DSL,Credit card,1,No,No,No,No,No,No
CUST-06482,65,54.62,3486.2,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,No
CUST-06483,69,83.16,5797.02,Two year,No,Bank transfer,0,Yes,Yes,Yes,No,No,No
CUST-06484,41,43.06,1706.73,Two year,DSL,Electronic check,0,Yes,No,Yes,No,No,No
CUST-06485,52,72.42,3654.7,Month-to-month,Fiber optic,Electronic check,1,No,Yes,No,No,Yes,No
CUST-06486,67,33.09,2314.05,Two year,DSL,Credit card,1,No,No,Yes,No,Yes,No
CUST-06487,57,64.15,3653.19,One year,Fiber optic,Credit card,1,Yes,No,No,Yes,Yes,No
CUST-06488,22,41.32,994.81,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,Yes,No
CUST-06489,10,68.05,631.16,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,Yes,Yes
CUST-06490,9,57.47,691.88,Month-to-month,No,Bank transfer,0,Yes,No,No,No,Yes,Yes
CUST-06491,64,40.24,2612.49,Two year,Fiber optic,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-06492,41,53.53,2084.81,Month-to-month,DSL,Electronic check,0,No,Yes,No,No,No,No
CUST-06493,22,46.65,863.23,One year,No,Electronic check,0,Yes,Yes,No,No,Yes,No
CUST-06494,25,37.15,959.93,Month-to-month,DSL,Mailed check,0,No,Yes,No,Yes,Yes,Yes
CUST-06495,21,97.07,2082.5,One year,Fiber optic,Mailed check,0,Yes,No,Yes,No,No,No
CUST-06496,58,61.0,3609.76,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,Yes
CUST-06497,45,20.0,722.01,Two year,Fiber optic,Credit card,0,Yes,No,Yes,Yes,Yes,No
CUST-06498,64,54.42,3307.6,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,Yes,No,No
CUST-06499,22,92.87,1863.09,One year,Fiber optic,Credit card,0,Yes,Yes,No,No,No,No
